snapshot_date,counting_datetime,count_type,facility_id,location_id,ndc11,product_ndc,gtin14,rxcui_scd,drug_name,dosage_form_name,route_name,pharm_classes,lot_number,expiration_date,qty_on_hand,base_unit,qty_on_order,par_level,reorder_point,safety_stock,avg_daily_usage_30d,days_on_hand,abc_class,is_controlled,dea_schedule,is_high_alert,shortage_status,shortage_reason,unit_cost,extended_value,last_count_variance,is_stockout
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L765562,2027-05-03,12,EA,0,17,3,2,0.53,22.59,A,0,,0,Available,,11.3,135.6,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L555976,2027-08-31,7,EA,0,12,3,1,0.49,14.32,B,0,,0,Available,,1.95,13.65,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L258820,2027-11-25,6,EA,0,10,3,1,0.45,13.45,B,0,,1,Available,,3.4,20.4,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L328603,2026-11-18,7,EA,0,9,2,1,0.4,17.5,A,0,,1,Available,,14.6,102.2,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L195453,2029-01-15,6,EA,0,7,2,1,0.4,15.0,B,0,,1,Available,,9.8,58.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L370114,2027-08-03,3,EA,0,7,2,1,0.4,7.5,A,0,,1,Available,,22.5,67.5,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L846337,2028-03-05,10,EA,0,12,2,1,0.4,25.0,C,1,CII,1,Available,,2.6,26.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L274343,2026-11-17,7,EA,0,8,2,1,0.4,17.5,C,1,CII,1,Available,,0.22,1.54,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L648023,2026-11-11,11,EA,0,13,2,1,0.4,27.5,B,1,CIII,1,Available,,8.4,92.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L173687,2028-12-22,5,EA,0,8,2,1,0.4,12.5,C,1,CIV,1,Available,,2.8,14.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-CVICU,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L663328,2027-03-23,6,EA,0,9,2,1,0.4,15.0,C,1,CIV,0,Available,,4.9,29.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L690600,2026-11-19,24,EA,0,40,9,5,1.32,18.22,B,0,,0,Available,,1.4,33.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L238315,2027-09-12,19,EA,0,28,8,4,1.15,16.56,A,0,,0,Available,,3.2,60.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L387256,2026-10-25,15,EA,0,21,7,4,1.06,14.12,B,0,,1,Available,,2.1,31.5,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L723430,2026-11-02,17,EA,0,26,5,3,0.85,20.0,A,0,,0,Available,,9.2,156.4,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L519338,2028-06-22,11,EA,0,17,5,3,0.81,13.62,A,0,,1,Available,,7.4,81.4,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L409362,2027-04-24,21,EA,0,23,5,2,0.74,28.24,A,0,,0,Available,,5.1,107.1,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L461375,2028-08-07,13,EA,0,17,4,2,0.62,21.1,A,0,,1,Available,,26.4,343.2,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L375917,2028-05-13,11,EA,0,15,3,2,0.53,20.71,A,0,,0,Available,,11.3,124.3,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L713488,2026-12-23,7,EA,0,11,3,1,0.47,14.97,C,0,,0,Available,,0.55,3.85,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L957649,2027-07-23,11,EA,0,12,2,1,0.4,27.24,C,0,,0,Available,,0.05,0.55,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L246930,2026-11-04,7,EA,0,9,2,1,0.4,17.5,B,0,,1,Available,,7.9,55.3,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L837920,2028-04-17,6,EA,0,7,2,1,0.4,15.0,A,0,,1,Available,,14.6,87.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L884893,2028-04-28,6,EA,0,7,2,1,0.4,15.0,B,0,,1,Available,,9.8,58.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L833065,2027-06-06,7,EA,0,10,2,1,0.4,17.5,A,0,,1,Available,,22.5,157.5,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L545904,2026-09-23,10,EA,0,11,2,1,0.4,25.0,C,1,CII,1,Available,,2.2,22.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L807644,2027-06-05,7,EA,0,11,2,1,0.4,17.5,C,1,CII,1,Available,,0.18,1.26,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L260396,2027-01-22,5,EA,0,7,2,1,0.4,12.5,C,1,CII,1,Available,,0.22,1.1,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L851105,2027-01-19,7,EA,0,10,2,1,0.4,17.5,C,1,CII,1,Available,,0.3,2.1,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,11184103230,11184-1032,00311184103234,647859,Buprenorphine 0.3 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Partial Opioid Agonist,L198633,2027-08-24,6,EA,0,7,2,1,0.4,15.0,C,1,CIII,1,Available,,6.2,37.2,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L356995,2028-05-26,7,EA,0,9,2,1,0.4,17.5,C,1,CIV,1,Available,,2.8,19.6,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L768376,2028-08-23,7,EA,0,12,2,1,0.4,17.5,C,1,CIV,0,Available,,4.9,34.3,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-TELE,11443103930,11443-1039,00311443103933,1028946,Pregabalin 75 MG,CAPSULE,ORAL,Anticonvulsant,L239947,2027-10-19,8,EA,0,11,2,1,0.4,20.0,C,1,CV,0,Available,,0.35,2.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10000100030,10000-1000,00310000100030,1799706,Sodium Chloride 0.9%,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L957069,2028-12-28,23,EA,0,49,14,8,2.12,10.82,A,0,,0,Available,,1.85,42.55,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L924718,2026-12-26,16,EA,0,32,9,5,1.32,12.14,B,0,,0,Available,,1.4,22.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L929996,2028-08-08,15,EA,0,26,8,4,1.15,13.07,A,0,,0,Available,,3.2,48.0,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L968196,2027-01-28,8,EA,0,15,5,2,0.72,11.07,C,0,,0,Available,,0.06,0.48,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L600949,2027-05-31,8,EA,0,11,4,2,0.62,12.98,A,0,,1,Available,,26.4,211.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L838772,2029-01-21,10,EA,0,15,3,2,0.53,18.82,A,0,,0,Available,,11.3,113.0,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L503045,2028-05-18,7,EA,0,11,3,1,0.45,15.69,B,0,,1,Available,,3.4,23.8,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L499247,2028-10-25,11,EA,0,14,2,1,0.42,25.88,C,0,,0,Available,,0.09,0.99,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L212974,2027-08-10,6,EA,0,10,2,1,0.4,14.86,C,0,,0,Available,,0.05,0.3,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L430096,2028-07-05,-8,EA,0,13,2,1,0.4,20.0,A,0,,1,Available,,14.6,116.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L136773,2027-03-08,5,EA,0,9,2,1,0.4,12.5,B,0,,1,Available,,9.8,49.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L325991,2027-01-29,8,EA,0,11,2,1,0.4,20.0,A,0,,1,Available,,22.5,180.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L234808,2027-09-26,11,EA,0,12,3,2,0.51,21.57,C,1,CII,1,Currently in Shortage,Discontinuation of the manufacture of the drug,1.3,14.3,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L638452,2028-09-17,8,EA,0,9,2,1,0.4,20.0,C,1,CII,1,Available,,0.18,1.44,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L640377,2027-03-24,8,EA,0,9,2,1,0.4,20.0,C,1,CII,1,Available,,0.3,2.4,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L684789,2027-02-26,7,EA,0,9,2,1,0.4,17.5,B,1,CIII,1,Available,,8.4,58.8,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L603526,2027-07-04,12,EA,0,13,2,1,0.4,30.0,C,1,CIV,1,Available,,2.8,33.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L461941,2027-07-31,5,EA,0,9,2,1,0.4,12.5,C,1,CIV,1,Available,,3.1,15.5,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L582671,2028-08-25,9,EA,0,11,2,1,0.4,22.5,C,1,CIV,0,Available,,0.11,0.99,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,140401,140401-ADC-MS,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L742487,2028-04-22,7,EA,0,13,2,1,0.4,17.5,C,1,CIV,0,Available,,4.9,34.3,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10000100030,10000-1000,00310000100030,1799706,Sodium Chloride 0.9%,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L947761,2027-11-15,43,EA,0,62,17,10,2.5,17.2,A,0,,0,Available,,1.85,79.55,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L246285,,29,EA,0,51,14,8,2.12,13.65,C,0,,0,Available,,0.04,1.16,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L156519,2027-07-11,35,EA,0,45,10,6,1.55,22.58,B,0,,0,Available,,1.4,49.0,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L995770,2027-08-03,18,EA,0,30,9,5,1.35,13.33,A,0,,0,Available,,3.2,57.6,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10148100430,10148-1004,00310148100438,516040,Heparin Sodium 5000 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Anticoagulant,L332769,2028-03-13,27,EA,0,37,8,5,1.25,21.6,B,0,,1,Available,,2.1,56.7,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10185100530,10185-1005,00310185100535,651033,Enoxaparin 40 MG/0.4ML,"INJECTION, SOLUTION",SUBCUTANEOUS,LMW Heparin,L749981,2028-04-15,13,EA,0,30,8,4,1.15,11.3,A,0,,1,Available,,8.75,113.75,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L783596,2028-07-05,18,EA,0,29,7,4,1.1,16.36,A,0,,0,Available,,4.6,82.8,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L285591,2027-11-06,21,EA,0,27,7,4,1.0,21.0,A,0,,0,Available,,9.2,193.2,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L374689,2028-02-05,12,EA,0,27,6,3,0.95,12.63,A,0,,1,Available,,7.4,88.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L656103,2028-05-09,11,EA,0,24,6,3,0.88,12.57,A,0,,0,Available,,5.1,56.1,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L167347,2028-11-14,17,EA,0,27,5,3,0.85,20.0,C,0,,0,Available,,0.06,1.02,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L146074,2028-06-14,13,EA,0,18,5,3,0.75,17.33,B,0,,0,Available,,2.95,38.35,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L456575,2026-12-07,13,EA,0,24,5,2,0.72,17.93,A,0,,1,Available,,26.4,343.2,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L460907,2028-02-03,11,EA,0,13,4,2,0.65,16.92,A,0,,0,Available,,6.8,74.8,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L864544,2027-02-07,19,EA,0,20,4,2,0.62,30.4,A,0,,0,Available,,11.3,214.7,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L361885,2026-11-09,11,EA,0,14,4,2,0.57,19.13,B,0,,0,Available,,1.95,21.45,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L907404,2028-07-06,10,EA,0,12,3,2,0.55,18.18,C,0,,0,Available,,0.55,5.5,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L465076,2027-12-01,8,EA,0,11,3,2,0.53,15.24,B,0,,1,Available,,3.4,27.2,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L560149,2027-05-30,6,EA,0,10,3,2,0.5,12.0,C,0,,0,Available,,0.09,0.54,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L499638,2029-01-14,12,EA,0,13,3,1,0.47,25.26,C,0,,0,Available,,0.05,0.6,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L889641,2026-12-08,5,EA,0,9,3,1,0.45,11.11,C,0,,0,Available,,0.02,0.1,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L133614,2028-01-30,9,EA,0,12,2,1,0.4,22.5,B,0,,1,Available,,7.9,71.1,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L152706,2026-10-11,7,EA,0,9,2,1,0.4,17.5,A,0,,1,Available,,14.6,102.2,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L923734,2027-12-08,6,EA,0,7,2,1,0.4,15.0,B,0,,1,Available,,9.8,58.8,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L618984,2027-12-22,7,EA,0,11,2,1,0.4,17.5,A,0,,1,Available,,22.5,157.5,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L983966,2027-09-16,12,EA,0,13,4,2,0.6,20.0,C,1,CII,1,Currently in Shortage,Discontinuation of the manufacture of the drug,1.3,15.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L218362,2027-01-03,5,EA,0,8,2,1,0.42,11.76,C,1,CII,1,Available,,2.6,13.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L858187,2028-09-06,7,EA,0,8,2,1,0.4,17.5,C,1,CII,1,Available,,2.2,15.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L894589,2028-01-07,10,EA,0,12,2,1,0.4,25.0,C,1,CII,1,Available,,0.18,1.8,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L370504,2028-10-03,6,EA,0,7,2,1,0.4,15.0,C,1,CII,1,Available,,0.22,1.32,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L187118,2027-12-06,6,EA,0,10,2,1,0.4,15.0,C,1,CII,1,Available,,0.3,1.8,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,110501,110501-PHARM-MAIN,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L720883,2028-01-10,7,EA,0,8,2,1,0.4,17.5,B,1,CIII,1,Available,,8.4,58.8,0,0
